课程ID,编号,任课单位,分组编号,课程,课程性质,教室,上课时间,周次,学分,理论学时,实验学时,实践,总学时,教师,计划人数,已选人数,余容,优选专业,锁定,校区,课程类别,课程体系,排课类别,单列实验
866825728864670597269509819942149721089981997594899518018134317389968161,300311078,理学院,无机及分析化学DⅡ4182020_1,无机及分析化学DⅡ,必修,10-A71510-A309,"2-3,2-44-1,4-2",1-6,1.5,24,0,0,28,林丽,83,60,23,"食工(职)202001,食工(职)202002",否,雅安,-,基础课,混教,否
813383938199025481334403886507559067503886025327813344038133440388654205,300312006,艺术与传媒学院,招贴设计43020191305020201,招贴设计,必修,1-107,"3-3,3-4",1-8,4,16,48,0,64,江霞,140,117,23,"视觉201901,视觉201902,视觉201903",否,雅安,-,专业课,混教,否
886507558602210786022107860266379721089986024077906246989728207986024077,300311891,水利水电学院,土木工程材料42020190811010302,土木工程材料,必修,10-A210,"2-9,2-10",1-14,3,28,16,0,48,高路,94,71,23,"水电201904,水电201905,水电201906",否,雅安,-,专业基础课,混教,否
972136198864670588646705866825729721089981335133866897729721228986690432,300311829,生命科学学院,细胞生物学41620190710010302,细胞生物学,必修,10-A42110-A421,"1-7,1-83-3,3-4(双)",1-16,4,46,12,0,64,张怀渝,77,54,23,"生物201904,生物201905",否,雅安,-,专业课,混教,否
813383938995180181334403899679718602407781335133860337878602407797280629,300311818,生命科学学院,细胞生物学41620190710020202,细胞生物学,必修,10-A30310-A419,"2-3,2-4(双)4-5,4-6",1-16,4,46,12,0,64,梁秋霞,78,55,23,"生技201904,生技201905",否,雅安,-,专业基础课,混教,否
906711988661855286618552893060368930337690675038813450439067971881995674,300311844,食品学院,仪器分析4182019_1,仪器分析,推荐选修课,10-A210,"1-7,1-8",1-14,3,28,16,0,48,黎杉珊,94,71,23,"包装201901,包装201902,食工(职)201901,食工(职)201902,食工(职)201903",否,雅安,-,推荐选修课,混教,否
906711988864670588646705813383938930337681997594813450438864880589966021,300311826,马克思主义学院,毛泽东思想和中国特色社会主义理论体系概论416201907100103,毛泽东思想和中国特色社会主义理论体系概论,必修,10-A2121-511,"2-5,2-65-1,5-2",1-16,4.5,64,0,0,72,孟志宏,142,120,22,"生物201901,生物201902,生物201903,生物201904,生物201905",否,雅安,-,公共课,混教,否
819942149726950981334403860266378661981289303376819942148800091481338393,300311383,法学院,形式逻辑4222019_1,形式逻辑,必修,1-4041-412,"1-5,1-6(双)3-1,3-2",1-15,3,44,0,0,48,郑林凤,126,104,22,"政治学201901,政治学201902,政治学201903",否,雅安,-,基础课,混教,否
893060369726950981334403819942148864145589959711893728368668641288648805,300311862,食品学院,生物技术概论4182019_2,生物技术概论,推荐选修课,1-209,"1-1,1-2",1-14,2.5,28,8,0,40,陈洪,140,118,22,"食质201901,食质201902,食质201903,食质201904,食质201905",否,雅安,-,推荐选修课,混教,否
860266378602210786618552906711988995971190676478819942148996054189964651,300312325,信息工程学院,软件工程4152018_1,软件工程,推荐选修课,1-2111-102,"1-5,1-6(双)3-1,3-2",1-14,3.5,40,12,0,56,刘丽萍,73,51,22,"信科201801,信科201802,信科201803",否,雅安,-,推荐选修课,混教,否
972136199726950981990254972136198602407781347053886467059062469886687792,300315082,人文学院,英语阅读Ⅱ104,英语阅读Ⅱ,必修,10-A506,"1-1,1-2",1-14,2.5,28,8,0,40,朱德芬,60,38,22,英语202004,否,雅安,-,基础课,混教,否
972136198199025481334403899679718661981289301396886569058199293489377416,300314827,马克思主义学院,马克思主义基本原理概论101,马克思主义基本原理概论,必修,10-A409,"4-7,4-8",1-18,2.5,36,0,0,40,曾丽,110,88,22,"行政管理201901,行政管理201902,包装201901,包装201902",否,雅安,-,公共课,混教,否
886507558930795690673658893060368661981281992934819982948199963488652855,300312675,信息工程学院,算法分析与设计41920180809010101,算法分析与设计,必修,10-B401,"1-1,1-2",1-18,4,36,24,0,64,危疆树,174,152,22,"计算机201801,计算机201802,计算机201803,计算机201804",否,雅安,-,专业课,混教,否
899679718602210797269509893060368133513381331063899681618134504381346313,300312889,马克思主义学院,思政课社会实践Ⅲ417201908070202_2,思政课社会实践Ⅲ,实践教学,-,-,1-19,.5,0,0,.5周,10,李雕,48,26,22,"电子201904,电子201905",是,雅安,-,-,混教,否
893060369067365881990254906711988199759490620558866811928996139186618552,300315770,理学院,线性代数转专业补,线性代数,必修,10-A607,"3-9,3-10",1-14,2,28,0,0,32,曹正照,106,84,22,信工院转专业补,否,雅安,-,基础课,选课,否
972136198133440388646705899679718995971197211849819982948133513390627938,300316616,体育学院,运动技术专项Ⅰ游泳,运动技术专项Ⅰ,必修,2校区游泳池012校区游泳池01,"1-5,1-64-5,4-6",5-18,3.5,56,0,0,56,杨虎,45,23,22,全校,否,雅安,-,专业课,选课,否
819942148864670586618552819942148864145590627938813391238134631389304616,300316492,机电学院,数字电子技术106,数字电子技术,必修,10-A212,"4-7,4-8",1-15,3,30,14,0,48,陈松柏,142,121,21,"电气201905,电气201906,应用物理201901,应用物理201902",否,雅安,-,专业课,混教,否
899679718930795690673658860266378995971189966021886488058865690597216459,300316285,体育学院,运动技术专项Ⅲ足球,运动技术专项Ⅲ,必修,2校区运动场2校区运动场,"4-5,4-65-5,5-6",1-14,3.5,56,0,0,56,万忠玉,45,24,21,全校,否,雅安,-,专业课,选课,否
886507559726950990673658813383939721089986685752813463138668575288000914,300315958,水利水电学院,BIM应用技术102,BIM应用技术,推荐选修课,10-A309,"3-9,3-10",1-9,2.5,18,20,0,40,赵江涛,95,74,21,"水电201904,水电201905,水电201906",否,雅安,-,推荐选修课,混教,否
813383938199025497269509813383938661981288648805893081568930461688646705,300312520,机电学院,传感器原理与应用4162018_1,传感器原理与应用,推荐选修课,10-A3101-110,"4-3,4-45-5,5-6(单)",1-14,4,40,20,0,64,彭英琦,69,48,21,"生工201803,生工201804,生工201805,生工201801,生工201802",否,雅安,-,推荐选修课,混教,否
886507559067365889951801819942148995971186685752866185528996816197215069,300315084,人文学院,英语写作Ⅱ102,英语写作Ⅱ,必修,10-A504,"1-1,1-2",1-11,2,22,8,0,32,刘世林,60,39,21,英语201902,否,雅安,-,基础课,混教,否
972136198930795686022107899679719721089986024077972820798669043288646705,300311990,信息工程学院,面向对象程序设计419201912010204,面向对象程序设计,必修,10-A608,"3-1,3-2",1-17,3.5,34,18,0,56,黄强,123,102,21,"信息201901,信息201902,信息201903",否,雅安,-,专业课,混教,否
899679719067365881334403819942148661981290675038899605418996797189961391,300311237,艺术与传媒学院,中外设计史B430202013050202,中外设计史B,必修,10-B403,"1-7,1-8",1-14,2,28,0,0,32,张池,174,153,21,"视觉202001,视觉202002,视觉202003,视觉202004",否,雅安,-,基础课,混教,否
893060368930795697269509899679718995971189303376860253278930603681335133,300311231,艺术与传媒学院,构成430202013050202,构成,必修,10-B401,"3-1,3-2",8-14,4.5,16,56,0,72,李雨柯,174,153,21,"视觉202001,视觉202002,视觉202003,视觉202004",否,雅安,-,基础课,混教,否
886507558864670586022107866825728864145586022107880023749728207988648805,300310992,马克思主义学院,中国近现代史纲要429202012020603,中国近现代史纲要,必修,10-A212,"5-1,5-2",1-18,2.5,36,0,0,40,聂娟,142,121,21,"人力202001,人力202002,人力202003",否,雅安,-,公共课,混教,否
813383938864670590673658906711988133513381335133886467059721184989308156,300311065,生命科学学院,植物学(生物类)41620200710010302,植物学(生物类),必修,10-A71910-A421,"1-1,1-2(双)3-7,3-8",1-14,5,42,34,0,80,陈涛2,77,57,20,"生物202004,生物202005",否,雅安,-,专业基础课,混教,否
866825728602210786022107860266378602407790675038899605419067503881996954,300311215,信息工程学院,多媒体技术419202012010204,多媒体技术,推荐选修课,10-A310,"4-5,4-6",1-14,3,28,16,0,48,林箐,94,74,20,"信息202001,信息202002",否,雅安,-,推荐选修课,混教,否
972136198864670581334403866825729721089981335133866897729721089981347053,300311815,生命科学学院,植物生物学41620190710020201,植物生物学,必修,10-A30910-B211,"1-1,1-2(双)5-3,5-4",1-17,3.5,50,0,0,56,袁明,95,75,20,"生技201901,生技201902,生技201903",否,雅安,-,专业基础课,混教,否
899679718602210789951801906711988199759486024077860378179721923981334403,300311770,马克思主义学院,形势与政策Ⅳ4292019_1,形势与政策Ⅳ,必修,10-B201,"1-9,1-10","12,14,16",.5,6,0,0,8,李迪慧,243,223,20,"汉语201901,汉语201902,汉语201903,英语201901,英语201902,英语201903,英语201904",否,雅安,-,公共课,混教,否
813383938930795689951801906711988602407797210899886582559067647886682572,300311923,体育学院,运动训练学4232019_1,运动训练学,推荐选修课,10-A40810-A311,"3-9,3-104-3,4-4(单)",1-15,3,44,0,0,48,董文辉,55,35,20,"休闲体育201901,休闲体育201902",否,雅安,-,推荐选修课,混教,否
860266378133440381990254886507558133513389959711860344979721089989301396,300311914,马克思主义学院,马克思主义基本原理概论4232019_1,马克思主义基本原理概论,必修,10-B403,"1-9,1-10",1-18,2.5,36,0,0,40,张强1,174,154,20,"体育201901,体育201902,体育201903,休闲体育201901,休闲体育201902",否,雅安,-,公共课,混教,否
886507558133440397269509886507559721089997210899880009148603449781998294,300311896,水利水电学院,结构力学B420201908230502,结构力学B,必修,10-B21110-B213,"1-7,1-82-3,2-4(单)",1-17,4,50,8,0,64,郑彩霞,129,109,20,"水利201901,水利201902,水利201903,水利201904,水利201905",否,雅安, ,专业基础课,混教,否
906711988995180197269509813383938930337697216459899597119721089981996954,300315115,生命科学学院,无,应用微生物学实验,推荐选修课,11-10711-107,"4-5,4-64-7,4-8",7-15,2,0,36,0,36,黄林艳,30,10,20,"应用化学201903,应用化学201904,应用化学201905,应用化学201901,应用化学201902",否,雅安,-,推荐选修课,实验,是
972136198661855297269509886507558995971189964651899518019067971881338393,300315043,人文学院,口语Ⅱ101,口语Ⅱ,必修,10-A506,"4-5,4-6",1-11,2,22,8,0,32,贺英,60,40,20,英语202001,否,雅安,-,基础课,混教,否
893060368602210781990254813383939721089989308156893079568603378789303376,300315081,人文学院,英语阅读Ⅱ103,英语阅读Ⅱ,必修,1-204,"1-5,1-6",1-14,2.5,28,8,0,40,冯良晓,60,40,20,英语202003,否,雅安,-,基础课,混教,否
860266378133440390673658866825729067503881347053893079568603781789374796,300315079,人文学院,英语阅读Ⅱ101,英语阅读Ⅱ,必修,10-A506,"3-1,3-2",1-14,2.5,28,8,0,40,朱德芬,60,40,20,英语202001,否,雅安,-,基础课,混教,否
972136198602210786022107813383938995971189306036866825728134631390627938,300313396,马克思主义学院,思政课社会实践Ⅳ430201813050202_1,思政课社会实践Ⅳ,实践教学,-,-,1-19,.5,0,0,.5周,10,李西源,76,56,20,"视觉201801,视觉201802",是,雅安,-,-,混教,否
972136198930795689951801972136198661981289960541899646518602194790675038,300312541,生命科学学院,生物信息学41620180710010301,生物信息学,推荐选修课,10-A419,"3-5,3-6",1-16,3.5,32,20,0,56,刘汉梅,78,58,20,"生物201801,生物201802,生物201803",否,雅安,-,推荐选修课,混教,否
813383939726950997269509893060368930337686687792819982948937741686686412,300312676,信息工程学院,微机原理与接口技术41920180809010101,微机原理与接口技术,必修,10-B201,"4-1,4-2",1-15,3,30,14,0,48,王维2,180,160,20,"计算机201801,计算机201802,计算机201803,计算机201804",否,雅安,-,专业课,混教,否
866825728864670589307956886507558602407797212289972164599721923986022107,300312570,食品学院,食品物流学4182018_1,食品物流学,推荐选修课,10-A208,"5-5,5-6",1-16,2.5,32,4,0,40,申光辉,146,126,20,"食工(职)201801,食质(职)201801,食质201801,食质201802,食质201803,食质201804",否,雅安,-,推荐选修课,混教,否
860266379067365881990254972136198864145586686412860253279067119881335133,300316231,机电学院,材料力学A102,材料力学A,必修,10-A21110-A210,"3-3,3-44-3,4-4(双)",1-16,4.5,48,18,0,72,代建武,91,71,20,"水电201904,水电201905,水电201906",否,雅安,-,基础课,混教,否
886507558995180186022107893060369721089989966021906764788134504386024077,300316281,体育学院,运动技术专项Ⅲ羽毛球02,运动技术专项Ⅲ,必修,体育馆羽毛球场02体育馆羽毛球场02,"3-5,3-64-5,4-6",1-14,3.5,56,0,0,56,赵枢,45,25,20,全校,否,雅安,-,专业课,选课,否
899679719726950990673658819942148995971186030567886488059067503889967971,300316213,理学院,无,无机及分析化学实验AⅡ,必修,11-605,"3-3,3-4",4-16,2,0,40,0,40,赵茂俊,40,20,20,食工(联合)202001,否,雅安, ,基础课,实验,是
972136199726950986618552813383938199759486686412893081569726950990623378,300316507,人文学院,进出口业务概要102,进出口业务概要,必修,10-A217,"3-5,3-6",1-14,2,28,0,0,32,戢焕奇,70,50,20,"英语201804,英语201803",否,雅安,-,专业课,混教,否
860266378199025486618552906711988199759490627938906205588133839397216459,300316535,法学院,刑法学各论转专业补,刑法学各论,必修,10-A21010-A706,"1-3,1-44-1,4-2(单)",1-17,3.5,50,0,0,56,廖红霞,87,67,20,法学2018转专业补,否,雅安,-,专业基础课,选课,否
886507559726950981990254906711988995971189370776906205588668977281996954,300316585,人文学院,微观经济学B101,微观经济学B,必修,10-A10310-A102,"2-3,2-4(单)5-3,5-4",1-17,3.5,50,0,0,56,王渤,180,161,19,"人力202001,人力202002,人力202003,行政管理202001",否,雅安,-,基础课,混教,否
972136198864670589951801899679718930337689966021866904328133440388641455,300316901,法学院,社会调查研究方法102,社会调查研究方法,必修,10-A40810-A408,"1-1,1-2(单)4-1,4-2",1-14,4,40,20,0,64,山国艳,55,36,19,社工202002,否,雅安,-,专业基础课,混教,否
866825729067365888646705893060369721089988654205893081569067365890679718,300316504,人文学院,会计学原理B101,会计学原理B,推荐选修课,10-A10110-A212,"2-3,2-4(双)3-1,3-2",1-17,4.5,50,16,0,72,黄友财,142,123,19,"法学201901,法学201902,法学201903,法学201904,法学201905,法学201906,法学201907,文化201901,文化201902,文化201903,行政管理201901,行政管理201902",否,雅安,-,推荐选修课,混教,否
866825728864670597269509886507558995971189370776972122898937283686030567,300316286,体育学院,运动技术专项Ⅲ网球,运动技术专项Ⅲ,必修,2校区塑胶网球场2校区塑胶网球场,"3-5,3-64-7,4-8",1-14,3.5,56,0,0,56,连虎虎,45,26,19,全校,否,雅安,-,专业课,选课,否
893060368864670586022107866825728995971190627938813310638800091486682572,300316283,体育学院,运动技术专项Ⅲ户外运动,运动技术专项Ⅲ,必修,1校区运动场011校区运动场03,"1-3,1-43-5,3-6",1-14,3.5,56,0,0,56,肖竹丁,45,26,19,全校,否,雅安,-,专业课,选课,否
899679718995180189307956860266378930337681347053866811929062601889306036,300315793,理学院,概率论与数理统计A101,概率论与数理统计A,必修,10-B21010-A212,"1-1,1-23-5,3-6",1-16,5.5,64,16,0,88,张雪蓉,142,123,19,"信科201901,信科201902,信科201903,信科201904,信科201905",否,雅安,-,专业课,混教,否
860266378133440388646705860266378199759497216459886488059062337886034497,300315279,体育学院,体育实训课Ⅰ1109,体育实训课Ⅰ,必修,2校区运动场,"2-5,2-6(双)",1-16,1,16,0,0,16,李琳琳,45,26,19,食品学院（女）,否,雅安,-,公共课,选课,否
860266378133440381990254813383938864145590676478906233788133440381338393,300312703,艺术与传媒学院,交互设计43020181305020201,交互设计,必修,10-B403,"2-1,2-2",1-6,3,12,36,0,48,宋畅,174,155,19,"视觉201801,视觉201802,视觉201803,视觉201804",否,雅安,-,专业课,混教,否
